"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000048967",0.534026068841485,1.04598345516605,2.65265412700389,0.0173348853504637,0.986169455294793,1,NA,NA,NA,NA
"ENSBTAG00000038732",0.534026068841485,1.04598345516605,2.65265412700389,0.0173348853504637,0.986169455294793,1,"CD38","CD38 molecule",NA,NA
"ENSBTAG00000003069",0.534026068841485,1.04598345516605,2.65265412700389,0.0173348853504637,0.986169455294793,1,"KLHL17","kelch like family member 17",NA,NA
"ENSBTAG00000049784",0.534026068841485,1.04598345516605,2.65265412700389,0.0173348853504637,0.986169455294793,1,NA,NA,NA,NA
"ENSBTAG00000049488",2.11442703486174,-1.02312575598002,1.3389737920039,-0.0172712536407495,0.986220218453825,1,"SSBP2","single stranded DNA binding protein 2",NA,NA
"ENSBTAG00000016272",0.492681517375331,1.0459437526544,2.71567766053724,0.0169179698025406,0.986502056989201,1,"SERHL2","serine hydrolase like 2",NA,NA
"ENSBTAG00000006643",0.492681517375331,1.0459437526544,2.71567766053724,0.0169179698025406,0.986502056989201,1,"SAE1","SUMO1 activating enzyme subunit 1","GO:0008022","BP"
"ENSBTAG00000053639",0.492681517375331,1.0459437526544,2.71567766053724,0.0169179698025406,0.986502056989201,1,NA,NA,NA,NA
"ENSBTAG00000047709",0.492681517375331,1.0459437526544,2.71567766053724,0.0169179698025406,0.986502056989201,1,"FBXO28","F-box protein 28","GO:0000776","CC"
"ENSBTAG00000055249",0.492681517375331,1.0459437526544,2.71567766053724,0.0169179698025406,0.986502056989201,1,"ME1","malic enzyme 1",NA,NA
"ENSBTAG00000033335",0.492681517375331,1.0459437526544,2.71567766053724,0.0169179698025406,0.986502056989201,1,"RACK1","receptor for activated C kinase 1","GO:0001891","BP"
"ENSBTAG00000025622",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"NDUFA4","NDUFA4 mitochondrial complex associated","GO:0004129","BP"
"ENSBTAG00000033190",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,NA,NA,NA,NA
"ENSBTAG00000025471",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"TRAPPC5","trafficking protein particle complex 5","GO:0005783","CC"
"ENSBTAG00000047423",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"MED22","mediator complex subunit 22","GO:0003712","BP"
"ENSBTAG00000019506",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"PLEKHD1","pleckstrin homology and coiled-coil domain containing D1",NA,NA
"ENSBTAG00000040248",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"WRAP73","WD repeat containing, antisense to TP73",NA,NA
"ENSBTAG00000027080",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"LRIF1","ligand dependent nuclear receptor interacting factor 1",NA,NA
"ENSBTAG00000053134",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"NYX","nyctalopin",NA,NA
"ENSBTAG00000022373",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"SLC25A25","solute carrier family 25 member 25","GO:0005509","BP"
"ENSBTAG00000011914",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"PHTF1","putative homeodomain transcription factor 1","GO:0003677","CC"
"ENSBTAG00000053222",0.488582502713826,1.0459400091092,2.72237614066958,0.0168749675781021,0.986536362902799,1,"IRAK3","interleukin 1 receptor associated kinase 3",NA,NA
"ENSBTAG00000051828",1.34893313669604,1.02316400684082,1.67171353355112,0.0138564451240712,0.988944510146673,1,NA,NA,NA,NA
"ENSBTAG00000047396",0.903981794954292,1.03152680811973,2.3953270695366,0.0131617967836994,0.989498708749583,1,"RPL4","ribosomal protein L4","GO:0006412","BP"
"ENSBTAG00000001985",1.44136183367972,1.01964299034417,1.75786510445573,0.0111743445469072,0.991084348552904,1,"MIR2415","microRNA mir-2415",NA,NA
"ENSBTAG00000011192",2.25701394631183,1.01360497752451,1.34201752490261,0.0101377048153664,0.991911420394091,1,NA,NA,NA,NA
"ENSBTAG00000014162",1.64224010037528,-1.01464226151945,1.51933360232431,-0.00963729196606289,0.992310672559965,1,"NSUN5","NOP2/Sun RNA methyltransferase 5",NA,NA
"ENSBTAG00000034295",1.56907543182007,-1.01494818970168,1.55167667911641,-0.00963357244641525,0.992313640169504,1,"EPHA1","EPH receptor A1",NA,NA
"ENSBTAG00000012439",1.35303215135754,1.01567146086689,1.67036583636376,0.00938205303635828,0.992514314552465,1,"PRR13","proline rich 13",NA,NA
"ENSBTAG00000032428",1.50489048578157,-1.01382713464296,1.62994313277357,-0.00848320064972631,0.993231466358062,1,"ZNF786","zinc finger protein 786",NA,NA
"ENSBTAG00000044719",3.90408961122927,-1.00781736589561,1.02680252853995,-0.00761330993869032,0.993925516225401,1,NA,NA,NA,NA
"ENSBTAG00000046528",2.05717242485106,-1.00866896551001,1.3111459806963,-0.00661174700425474,0.994724627581057,1,"GPBAR1","G protein-coupled bile acid receptor 1","GO:0005737","BP"
"ENSBTAG00000008707",4.55049545139567,1.00504143459612,0.929366289861248,0.00542459378085333,0.995671821600627,1,"CNGA3","cyclic nucleotide gated channel subunit alpha 3","GO:0005216","BP"
"ENSBTAG00000034246",0.903029317506773,-1.01161545397088,2.20011559233382,-0.00527947441095985,0.99578760844691,1,"LOC112445031","fibroblast growth factor 13-like",NA,NA
"ENSBTAG00000036777",0.903029317506773,-1.01161545397088,2.20011559233382,-0.00527947441095985,0.99578760844691,1,"NAA10","N-alpha-acetyltransferase 10, NatA catalytic subunit","GO:0004596","BP"
"ENSBTAG00000049069",0.959713382154762,1.00794591283665,2.02097583500823,0.00393172085435647,0.996862948715238,1,NA,NA,NA,NA
"ENSBTAG00000002145",1.77597670040898,-1.00671650926962,1.72493898377611,-0.00389376629132677,0.996893231843278,1,"MINPP1","multiple inositol-polyphosphate phosphatase 1",NA,NA
"ENSBTAG00000052831",2.95426454403694,-1.00346188089417,1.21976059697092,-0.00283816422892193,0.997735475620911,1,"CYP26A1","cytochrome P450, family 26, subfamily A, polypeptide 1",NA,NA
"ENSBTAG00000049433",4.35212547947693,1.00236470405692,1.00121118949387,0.00236184341698397,0.998115523354585,1,"HERC6","HECT and RLD domain containing E3 ubiquitin protein ligase family member 6",NA,NA
"ENSBTAG00000047136",0.908080809615797,1.00321509756257,2.23473974182887,0.00143868992992432,0.998852091913126,1,"IQCF1","IQ motif containing F1","GO:0001669","BP"
"ENSBTAG00000040536",0.908080809615797,1.00321509756257,2.23473974182887,0.00143868992992432,0.998852091913126,1,"LSM2","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",NA,NA
"ENSBTAG00000053756",0.908080809615797,1.00321509756257,2.23473974182887,0.00143868992992432,0.998852091913126,1,NA,NA,NA,NA
"ENSBTAG00000054085",0.518116010296956,1.00363676634285,2.67627231252206,0.00135889248856807,0.998915760997271,1,"LTBP4","latent transforming growth factor beta binding protein 4",NA,NA
"ENSBTAG00000050934",0.518116010296956,1.00363676634285,2.67627231252206,0.00135889248856807,0.998915760997271,1,"NEK11","NIMA related kinase 11",NA,NA
"ENSBTAG00000049319",0.518116010296956,1.00363676634285,2.67627231252206,0.00135889248856807,0.998915760997271,1,"OR4D2E","olfactory receptor family 4 subfamily D member 2E",NA,NA
"ENSBTAG00000000329",0.518116010296956,1.00363676634285,2.67627231252206,0.00135889248856807,0.998915760997271,1,"LOC112441507","bone marrow stromal antigen 2-like",NA,NA
"ENSBTAG00000051912",0.518116010296956,1.00363676634285,2.67627231252206,0.00135889248856807,0.998915760997271,1,NA,NA,NA,NA
"ENSBTAG00000043990",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"LOC112442846","U2 spliceosomal RNA",NA,NA
"ENSBTAG00000055131",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,NA,NA,NA,NA
"ENSBTAG00000052266",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"ZBTB47","zinc finger and BTB domain containing 47",NA,NA
"ENSBTAG00000051244",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"SLC2A1","solute carrier family 2 member 1","GO:0001939","BP"
"ENSBTAG00000044537",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"SMPD3","sphingomyelin phosphodiesterase 3",NA,NA
"ENSBTAG00000049349",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,NA,NA,NA,NA
"ENSBTAG00000049954",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"LOC107131564","40S ribosomal protein S27-like",NA,NA
"ENSBTAG00000014834",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"IDS","iduronate 2-sulfatase",NA,NA
"ENSBTAG00000054582",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"IL13","interleukin 13","GO:0002639","BP"
"ENSBTAG00000050869",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,NA,NA,NA,NA
"ENSBTAG00000048052",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"HKDC1","hexokinase domain containing 1",NA,NA
"ENSBTAG00000013250",0.476771458830802,1.00244536738247,2.74236884102528,0.000891698937751938,0.999288527278969,1,"TP53I11","tumor protein p53 inducible protein 11","GO:0003674","BP"
"ENSBTAG00000053538",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"ATP1A3","ATPase Na+/K+ transporting subunit alpha 3",NA,NA
"ENSBTAG00000004498",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"CCT2","chaperonin containing TCP1 subunit 2","GO:0002199","BP"
"ENSBTAG00000000257",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"NSD1","nuclear receptor binding SET domain protein 1",NA,NA
"ENSBTAG00000014798",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5",NA,NA
"ENSBTAG00000047194",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,NA,NA,NA,NA
"ENSBTAG00000044212",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,NA,NA,NA,NA
"ENSBTAG00000044218",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"GOPC","golgi associated PDZ and coiled-coil motif containing",NA,NA
"ENSBTAG00000034657",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"LOC617833","myelin and lymphocyte protein",NA,NA
"ENSBTAG00000049328",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,NA,NA,NA,NA
"ENSBTAG00000049956",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"LOC100850808","elafin-like",NA,NA
"ENSBTAG00000025597",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"LGALS1","galectin 1","GO:0002317","BP"
"ENSBTAG00000030472",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"LYSMD3","LysM domain containing 3",NA,NA
"ENSBTAG00000006561",0.472672444169297,1.00232352285698,2.74940945644334,0.000845098881700043,0.999325708730202,1,"VBP1","VHL binding protein 1","GO:0005634","BP"
"ENSBTAG00000050197",1.17825119521182,-1.00036327680607,1.88329067377879,-0.000192894708782346,0.999846092290956,1,"DLEC1","DLEC1 cilia and flagella associated protein",NA,NA
"ENSBTAG00000032047",112.852956298038,0.105621063851966,0.200074441612214,0,1,1,NA,NA,NA,NA
"ENSBTAG00000003922",2946.66424117215,0.116541060739725,0.103851465883249,0,1,1,NA,NA,NA,NA
"ENSBTAG00000003923",246.703385205996,-0.130098254394343,0.146772768668285,0,1,1,NA,NA,NA,NA
"ENSBTAG00000010652",3.17939232792693,-0.539328568095051,1.10848814168217,0,1,1,NA,NA,NA,NA
"ENSBTAG00000003925",1790.99331585256,0.149868817505678,0.0971218039357236,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000140",240.782040145357,-0.0534841788479308,0.148668588353054,0,1,1,NA,NA,NA,NA
"ENSBTAG00000010653",1046.43842485575,0.120088479480319,0.0995963802202634,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000141",805.06793662045,0.229158730594334,0.142124780097702,0,1,1,NA,NA,NA,NA
"ENSBTAG00000003927",3420.33476085887,0.261740578771513,0.111733976067145,0,1,1,NA,NA,NA,NA
"ENSBTAG00000003928",1838.62358323499,-0.0347215310472889,0.0804104944972281,0,1,1,"CALB1","calbindin 1","GO:0005499","BP"
"ENSBTAG00000003929",1673.30148575894,0.0404464145015044,0.0798745086543157,0,1,1,"PRSS12","serine protease 12",NA,NA
"ENSBTAG00000010657",374.029933259664,-0.175325431698149,0.125017771165866,0,1,1,NA,NA,NA,NA
"ENSBTAG00000010658",8014.11602696806,0.0802224968100761,0.0875010144081707,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000146",5312.15318680101,-0.169700748371969,0.086000016007783,0,1,1,"BANP","BTG3 associated nuclear protein","GO:0003677","BP"
"ENSBTAG00000010659",2379.37301809456,-0.185394150737387,0.0961346133205893,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000147",843.865358563488,-0.116094753333298,0.101683057602794,0,1,1,NA,NA,NA,NA
"ENSBTAG00000000149",2087.52297816514,-0.0397416852542387,0.0843814459285033,0,1,1,NA,NA,NA,NA
"ENSBTAG00000046520",713.957216622268,0.0279553971355618,0.0962903223387644,0,1,1,NA,NA,NA,NA
"ENSBTAG00000046524",29.1853769383949,-0.565972042443387,0.365253701483158,0,1,1,"DUSP1","dual specificity phosphatase 1",NA,NA
"ENSBTAG00000018358",389.041133177907,0.0566911049875487,0.11969120514245,0,1,1,"LOC100296211","uncharacterized LOC100296211",NA,NA
"ENSBTAG00000003690",1050.62918749439,-0.0059901593284564,0.0972160312651791,0,1,1,"MPHOSPH8","M-phase phosphoprotein 8",NA,NA
"ENSBTAG00000003692",9091.21563504373,-0.0354921561931861,0.0751137247972528,0,1,1,"PDE4C","phosphodiesterase 4C",NA,NA
"ENSBTAG00000046529",70.4886333496517,-0.233846519286341,0.247831565503061,0,1,1,"EPHX1","epoxide hydrolase 1",NA,NA
"ENSBTAG00000003693",5717.67016069069,0.0391319635502227,0.07504521333803,0,1,1,"NFU1","NFU1 iron-sulfur cluster scaffold",NA,NA
"ENSBTAG00000053258",15.7697794026101,-0.52208918486358,0.482688615497341,0,1,1,"AAMP","angio associated migratory cell protein","GO:0001525","BP"
"ENSBTAG00000031861",2352.67188902614,0.226308151525094,0.114655901544434,0,1,1,"ATG16L1","autophagy related 16 like 1",NA,NA
"ENSBTAG00000053259",2.04914165835726,0.132613060824818,1.31207427715629,0,1,1,"PHF10","PHD finger protein 10","GO:0007399","BP"
"ENSBTAG00000003695",2696.24729965874,-0.0813375914409459,0.0794397958747931,0,1,1,"ADGRB2","adhesion G protein-coupled receptor B2",NA,NA
"ENSBTAG00000021351",1599.92644620656,-0.146397629051123,0.11065661826152,0,1,1,"PFKL","phosphofructokinase, liver type","GO:0003872","BP"
"ENSBTAG00000004110",134.360460810497,-0.0377485378517423,0.18359449326757,0,1,1,"FARP1","FERM, ARH/RhoGEF and pleckstrin domain protein 1",NA,NA
"ENSBTAG00000003696",422.891866226427,-0.000863701655055606,0.128122872929985,0,1,1,"CUX1","cut like homeobox 1",NA,NA
"ENSBTAG00000014623",404.432935968982,-0.00264907453953203,0.12124334934742,0,1,1,"RIC8B","RIC8 guanine nucleotide exchange factor B",NA,NA
"ENSBTAG00000003697",3212.93182201187,-0.0257362332947871,0.0879343346329428,0,1,1,"USP40","ubiquitin specific peptidase 40",NA,NA
"ENSBTAG00000004111",408.609708134646,0.00211417942190384,0.121401076536525,0,1,1,"TCFL5","transcription factor like 5",NA,NA
"ENSBTAG00000004112",483.247104556621,0.120127146470676,0.11494716236819,0,1,1,"ABRA","actin binding Rho activating protein",NA,NA
"ENSBTAG00000031866",9.57043739303288,0.226151870328001,0.622428151904281,0,1,1,"LOC112442804","small nucleolar RNA Z17",NA,NA
"ENSBTAG00000003699",164.768068516017,-0.249233455920033,0.163638645700124,0,1,1,"STAC3","SH3 and cysteine rich domain 3",NA,NA
"ENSBTAG00000014626",4345.88160830196,0.233829839049013,0.127928923228331,0,1,1,"NHLRC2","NHL repeat containing 2","GO:0005829","CC"
"ENSBTAG00000004114",1452.00498756889,-0.0683252792350085,0.0977266397391085,0,1,1,"LOC112448920","small nucleolar RNA SNORD53/SNORD92",NA,NA
"ENSBTAG00000004115",501.080753509274,0.0286670471465591,0.122078396628927,0,1,1,"UCP2","uncoupling protein 2","GO:0005743","BP"
"ENSBTAG00000031869",46.6517416108599,-0.0524993993253531,0.296258652745058,0,1,1,"FAM111B","family with sequence similarity 111 member B",NA,NA
"ENSBTAG00000021357",1489.80992651418,-0.0842770895380949,0.114699400380334,0,1,1,"MIR4657","microRNA mir-4657",NA,NA
"ENSBTAG00000004117",1579.30448084798,-0.00505677013360216,0.0817356557533909,0,1,1,NA,NA,NA,NA
"ENSBTAG00000004118",3175.7508344165,0.0409960154495682,0.0789224971804378,0,1,1,NA,NA,NA,NA
"ENSBTAG00000021359",23.4455143820349,-0.0898233019733596,0.400848171463865,0,1,1,"RHEB","Ras homolog, mTORC1 binding","GO:0000139","BP"
"ENSBTAG00000046295",65.0965499271058,0.0219405230932484,0.277897248752863,0,1,1,"WDR45B","WD repeat domain 45B",NA,NA
"ENSBTAG00000046298",0.826232602054742,-0.219581668212907,2.12374108899016,0,1,1,"MED12","mediator complex subunit 12",NA,NA
"ENSBTAG00000007660",653.503059661005,0.129052150525249,0.10643200104442,0,1,1,NA,NA,NA,NA
"ENSBTAG00000007661",26.1185155643279,0.259244580809311,0.434637452895289,0,1,1,"BICDL1","BICD family like cargo adaptor 1",NA,NA
"ENSBTAG00000007662",35538.5228922238,0.123267094805799,0.0960056891977143,0,1,1,"MCM8","minichromosome maintenance 8 homologous recombination repair factor","GO:0000724","BP"
"ENSBTAG00000014390",168.622835303831,0.165034007247271,0.161393911211089,0,1,1,"TARDBP","TAR DNA binding protein",NA,NA
"ENSBTAG00000014391",89.2165349832789,0.222976020887781,0.210895621677783,0,1,1,"LRRC45","leucine rich repeat containing 45",NA,NA
"ENSBTAG00000014392",1052.25585294233,0.041376061767179,0.102648520344206,0,1,1,"GAMT","guanidinoacetate N-methyltransferase","GO:0006601","BP"
"ENSBTAG00000007665",47.0381146613619,-0.408444590395618,0.306185514953104,0,1,1,"LOC537848","transmembrane protein 53-like",NA,NA
"ENSBTAG00000014393",2476.48289818811,-0.146882699932192,0.0847466618563374,0,1,1,"ZFP3","ZFP3 zinc finger protein",NA,NA
"ENSBTAG00000025320",3749.43804184276,0.0143292580268834,0.0806951174080575,0,1,1,"RARS1","arginyl-tRNA synthetase 1","GO:0004814","BP"
"ENSBTAG00000007666",1336.0972040887,-0.167073872198793,0.134186667383777,0,1,1,"MAP3K11","mitogen-activated protein kinase kinase kinase 11",NA,NA
"ENSBTAG00000014395",0.467031864779431,0.837016202547951,2.99305974638795,0,1,1,"MYLIP","myosin regulatory light chain interacting protein",NA,NA
"ENSBTAG00000007668",680.610833236901,0.0949253274852891,0.102986951343597,0,1,1,"ZSCAN26","zinc finger and SCAN domain containing 26","GO:0005634","CC"
"ENSBTAG00000035836",1.24961476394394,-0.19385125367708,1.72148446723329,0,1,1,"ZNF518A","zinc finger protein 518A",NA,NA
"ENSBTAG00000014396",1913.13957510581,-0.11378527891969,0.0934984292912985,0,1,1,"AZI2","5-azacytidine induced 2","GO:0000278","BP"
"ENSBTAG00000025324",0.535082123887014,-0.759195059474907,2.64997378874199,0,1,1,"BLNK","B cell linker",NA,NA
"ENSBTAG00000014399",4180.7043481363,-0.227571564181148,0.121324327676132,0,1,1,"ALAS1","5'-aminolevulinate synthase 1","GO:0005759","BP"
"ENSBTAG00000032055",1836.13458002306,-0.0406796767125131,0.0806978183931412,0,1,1,NA,NA,NA,NA
"ENSBTAG00000032057",350.698192962494,0.146281961353633,0.187575192012886,0,1,1,"FAM83E","family with sequence similarity 83 member E",NA,NA
"ENSBTAG00000010660",1.16282664635013,-0.0589015037190944,1.83238144306018,0,1,1,"CCER2","coiled-coil glutamate rich protein 2",NA,NA
"ENSBTAG00000025329",1532.76844681499,-0.106439885040747,0.0848482865889111,0,1,1,"SYCE3","synaptonemal complex central element protein 3",NA,NA
"ENSBTAG00000010661",1.90099991609125,0.249026027351317,1.49681543124024,0,1,1,"ZNF414","zinc finger protein 414","GO:0003677","CC"
"ENSBTAG00000032059",0.978958868665081,0.742863377822657,2.15741432085875,0,1,1,"MYO1F","myosin IF",NA,NA
"ENSBTAG00000003934",2525.15929575011,0.140947627523552,0.0767728769345926,0,1,1,"HSPA5","heat shock protein family A (Hsp70) member 5","GO:0005737","BP"
"ENSBTAG00000010662",725.668821354276,0.177983813159571,0.116025905120301,0,1,1,"MTMR9","myotubularin related protein 9-like",NA,NA
"ENSBTAG00000003935",1909.54711954054,0.0927595050905266,0.088325014957461,0,1,1,"CRB2","crumbs cell polarity complex component 2",NA,NA
"ENSBTAG00000010663",1229.7383816478,0.0312471169958123,0.0910484575008559,0,1,1,"ACTR10","actin related protein 10","GO:1904115","CC"
"ENSBTAG00000003936",1259.34196022909,0.00436659447622217,0.091406834096495,0,1,1,"NPR3","natriuretic peptide receptor 3","GO:0001501","BP"
"ENSBTAG00000010664",3454.35480438319,0.0430303102433717,0.0785246181589863,0,1,1,"CLK2","CDC like kinase 2",NA,NA
"ENSBTAG00000000152",11661.1185600605,-0.00847338267915555,0.0807423578005929,0,1,1,"AKAP1","A-kinase anchoring protein 1",NA,NA
"ENSBTAG00000003937",166.006604652482,0.447968774886635,0.488860266418221,0,1,1,"IGF2BP2","insulin like growth factor 2 mRNA binding protein 2",NA,NA
"ENSBTAG00000010665",11.0683852758251,-0.596504238454961,0.618929562278026,0,1,1,"GLRA1","glycine receptor alpha 1","GO:0001508","BP"
"ENSBTAG00000000153",65.9953650408057,-0.156609883356981,0.244139706036695,0,1,1,"AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4","GO:0003841","BP"
"ENSBTAG00000010666",1137.31766641509,0.164563822478794,0.105342960535269,0,1,1,"COLGALT2","collagen beta(1-O)galactosyltransferase 2",NA,NA
"ENSBTAG00000010667",112.076077479291,0.282193640418847,0.205451520262016,0,1,1,"NRXN3","neurexin 3","GO:0001525","BP"
"ENSBTAG00000010668",509.066156285706,-0.0209259542225686,0.114256071600361,0,1,1,"QSER1","glutamine and serine rich 1",NA,NA
"ENSBTAG00000000157",54.7643595094432,0.128964709533246,0.26066890828788,0,1,1,"VPS39","VPS39 subunit of HOPS complex",NA,NA
"ENSBTAG00000018360",777.459333749777,0.301719888989802,0.139670222037108,0,1,1,NA,NA,NA,NA
"ENSBTAG00000018361",3562.34866997811,-0.181288232777446,0.114460619046471,0,1,1,"CACNA1C","calcium voltage-gated channel subunit alpha1 C",NA,NA
"ENSBTAG00000018362",3168.7800338235,0.0309506686432737,0.0852192342537547,0,1,1,"IRF2BPL","interferon regulatory factor 2 binding protein like",NA,NA
"ENSBTAG00000046531",0.348405088178412,0.178537254469931,3.31470358079323,0,1,1,"DPYSL3","dihydropyrimidinase like 3",NA,NA
"ENSBTAG00000018363",451.773340602835,0.112338383458746,0.111400070399531,0,1,1,"TGM5","transglutaminase 5",NA,NA
"ENSBTAG00000053260",11.6042287232945,-0.113769080730906,0.553707416937101,0,1,1,"PSPC1","paraspeckle component 1","GO:0001650","BP"
"ENSBTAG00000018364",1617.04241239933,0.063656077287791,0.0932985289264657,0,1,1,"LIMK2","LIM domain kinase 2","GO:0004674","BP"
"ENSBTAG00000046533",5691.08904999397,0.0554357641200421,0.069277054882438,0,1,1,"TMBIM1","transmembrane BAX inhibitor motif containing 1",NA,NA
"ENSBTAG00000018366",83.2839337333269,0.0371051660305551,0.220562513584682,0,1,1,"ADAM15","ADAM metallopeptidase domain 15",NA,NA
"ENSBTAG00000053263",24.9939128494717,0.435099347109901,0.394807406727049,0,1,1,"PNKD","PNKD metallo-beta-lactamase domain containing","GO:0004416","BP"
"ENSBTAG00000007900",2172.94068356868,0.272027596465048,0.123781167333656,0,1,1,"RANBP2","RAN binding protein 2","GO:0000413","BP"
"ENSBTAG00000025099",3193.56570022253,0.0193554983751759,0.0783262903880072,0,1,1,"LOC504858","40S ribosomal protein S13-like",NA,NA
"ENSBTAG00000053268",54.3375226799402,-0.382406181658062,0.293366843802599,0,1,1,"CBLN3","cerebellin 3 precursor","GO:0005576","CC"
"ENSBTAG00000036028",164.050594762653,0.253409003265293,0.173344602848963,0,1,1,"KHNYN","KH and NYN domain containing",NA,NA
"ENSBTAG00000053269",43.6237280060192,-0.118278811309064,0.324579255936903,0,1,1,NA,NA,NA,NA
"ENSBTAG00000031873",143.961527125898,0.0977286994095334,0.179034845624221,0,1,1,"PIK3IP1","phosphoinositide-3-kinase interacting protein 1","GO:0005886","BP"
"ENSBTAG00000042801",35.8601707479159,-0.721327416037771,0.360162186938697,0,1,1,"GEMIN7","gem nuclear organelle associated protein 7","GO:0000387","BP"
"ENSBTAG00000021361",2.06325785366436,0.378623012749243,1.31307936164184,0,1,1,"CCDC138","coiled-coil domain containing 138",NA,NA
"ENSBTAG00000004120",433.669962039052,0.0475005917132158,0.130305680990256,0,1,1,"MRPL1","mitochondrial ribosomal protein L1","GO:0003735","BP"
"ENSBTAG00000014633",862.217281953588,0.0556934883510305,0.0949965465025447,0,1,1,"R3HDM2","R3H domain containing 2","GO:0003676","CC"
"ENSBTAG00000031874",115.555037337364,-0.148779290695035,0.206112189705372,0,1,1,"TMEM109","transmembrane protein 109",NA,NA
"ENSBTAG00000007906",731.579833746387,0.0595982640465641,0.0999070163568824,0,1,1,"LOC107132672","40S ribosomal protein S26-like",NA,NA
"ENSBTAG00000031875",10589.7682368372,0.225186255356255,0.113690144519243,0,1,1,"RBM48","RNA binding motif protein 48","GO:0003723","MF"
"ENSBTAG00000042803",3.04158249173555,-0.485154111969977,1.11041439173197,0,1,1,NA,NA,NA,NA
"ENSBTAG00000014636",1458.34669999395,-0.272000319177724,0.14289340510156,0,1,1,"TMEM132A","transmembrane protein 132A",NA,NA
"ENSBTAG00000021364",3601.90488904194,0.00776290448217942,0.0725581896555219,0,1,1,"RAB31","RAB31, member RAS oncogene family",NA,NA
"ENSBTAG00000004124",1186.10332896125,0.112266673113349,0.0887484594266889,0,1,1,"SLC15A3","solute carrier family 15 member 3",NA,NA
"ENSBTAG00000007909",8704.17914844455,-0.162566621753675,0.104123671060371,0,1,1,"MIR6517","microRNA mir-6517",NA,NA
"ENSBTAG00000021365",0.422644353697301,-0.60530329328355,3.09255474165929,0,1,1,NA,NA,NA,NA
"ENSBTAG00000042806",1.33412350861749,-0.710676199795451,1.6795328675761,0,1,1,"FIS1","fission, mitochondrial 1","GO:0000266","BP"
"ENSBTAG00000021367",12955.6930743278,0.325696022330432,0.268716324127075,0,1,1,"RNF145","ring finger protein 145",NA,NA
"ENSBTAG00000004126",18.0304338907157,-0.124573882152304,0.465617308434007,0,1,1,NA,NA,NA,NA
