"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","gene_name","go","ontology"
"ENSBTAG00000005141",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,"GAS8","growth arrest specific 8","GO:0005737","BP"
"ENSBTAG00000001474",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,"ATP4A","ATPase H+/K+ transporting subunit alpha",NA,NA
"ENSBTAG00000011995",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,NA,NA,NA,NA
"ENSBTAG00000023182",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,NA,NA,NA,NA
"ENSBTAG00000033998",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,"LOC112449641","U6 spliceosomal RNA",NA,NA
"ENSBTAG00000013292",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,NA,NA,NA,NA
"ENSBTAG00000049757",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,"MIR2430","microRNA mir-2430",NA,NA
"ENSBTAG00000049758",0.295020656127389,-1.41557786044917,3.26533836386831,-0.127269463112194,0.898727128643172,NA,"SHISAL2B","shisa like 2B","GO:0016021","CC"
"ENSBTAG00000048857",11.4440876904739,1.07576122209757,0.600806692182373,0.126099164811861,0.899653428578412,1,"BACH2","BTB domain and CNC homolog 2",NA,NA
"ENSBTAG00000020060",266.016673932283,1.01689876809479,0.134381817841588,0.12575189386641,0.899928322510243,1,"FAAP20","Fanconi anemia core complex associated protein 20","GO:0005694","BP"
"ENSBTAG00000017348",0.674812579836686,-1.28776857125714,2.30010889988115,-0.12511084639167,0.900435796589335,1,"BBS4","Bardet-Biedl syndrome 4","GO:0000242","BP"
"ENSBTAG00000042159",0.674812579836686,-1.28776857125714,2.30010889988115,-0.12511084639167,0.900435796589335,1,"RNF7","ring finger protein 7",NA,NA
"ENSBTAG00000053776",0.674812579836686,-1.28776857125714,2.30010889988115,-0.12511084639167,0.900435796589335,1,"C26H10orf82","chromosome 26 C10orf82 homolog",NA,NA
"ENSBTAG00000052248",0.931014063486353,1.26137100706483,2.09128213156393,0.124981227123752,0.900538412381034,1,"NOP53","NOP53 ribosome biogenesis factor",NA,NA
"ENSBTAG00000050949",0.66690448200997,-1.28751650469546,2.30771846597232,-0.124589073119158,0.900848879377982,1,"DPF2","double PHD fingers 2",NA,NA
"ENSBTAG00000007103",0.66690448200997,-1.28751650469546,2.30771846597232,-0.124589073119158,0.900848879377982,1,"ARHGAP28","Rho GTPase activating protein 28",NA,NA
"ENSBTAG00000044593",0.66690448200997,-1.28751650469546,2.30771846597232,-0.124589073119158,0.900848879377982,1,"AIFM3","apoptosis inducing factor mitochondria associated 3",NA,NA
"ENSBTAG00000048424",1.31642763023334,1.22666295477514,1.81974358028771,0.124557633960333,0.900873770310951,1,"ESYT1","extended synaptotagmin 1",NA,NA
"ENSBTAG00000048070",4.18280961031176,-1.11955721245202,0.960925823512358,-0.12441877356882,0.90098370968193,1,NA,NA,NA,NA
"ENSBTAG00000053806",35.9908774154929,1.03994159351726,0.321515667789767,0.124229073475118,0.90113390323225,1,"PGAM1","phosphoglycerate mutase 1","GO:0004082","BP"
"ENSBTAG00000048427",1.38059140620109,1.20168504715708,1.62445732342051,0.124155337446728,0.901192284105707,1,"IGFBPL1","insulin like growth factor binding protein like 1","GO:0001558","BP"
"ENSBTAG00000050968",4.4392060358113,1.10883568494934,0.877887339313426,0.123974546704883,0.901335428351132,1,"RNPEPL1","arginyl aminopeptidase like 1",NA,NA
"ENSBTAG00000044591",3.58125651956448,1.12285588362948,0.995967227019132,0.123353339644695,0.901827304375976,1,"MTMR3","myotubularin related protein 3",NA,NA
"ENSBTAG00000004167",1.03982047734381,1.23906108709226,1.93924814649699,0.123275140174347,0.901889225929656,1,"DEPDC1B","DEP domain containing 1B",NA,NA
"ENSBTAG00000050257",1.61458341962145,1.21825785147426,1.77477709106064,0.12297761368095,0.902124825084809,1,"NR3C1","nuclear receptor subfamily 3 group C member 1",NA,NA
"ENSBTAG00000004176",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"EFNB2","ephrin B2",NA,NA
"ENSBTAG00000008437",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"RHBDD2","rhomboid domain containing 2",NA,NA
"ENSBTAG00000050325",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000029926",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LAMC2","laminin subunit gamma 2",NA,NA
"ENSBTAG00000015757",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"DICER1","dicer 1, ribonuclease III","GO:0004386","BP"
"ENSBTAG00000050686",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"KIF24","kinesin family member 24",NA,NA
"ENSBTAG00000055146",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"MID1IP1","MID1 interacting protein 1",NA,NA
"ENSBTAG00000031655",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"CALM","calmodulin-like","GO:0000922","BP"
"ENSBTAG00000004296",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"PARD3","par-3 family cell polarity regulator",NA,NA
"ENSBTAG00000019533",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000051251",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000012398",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"RAPGEF1","Rap guanine nucleotide exchange factor 1",NA,NA
"ENSBTAG00000026885",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"SLC35F5","solute carrier family 35 member F5","GO:0016021","CC"
"ENSBTAG00000052088",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"TUBGCP4","tubulin gamma complex associated protein 4",NA,NA
"ENSBTAG00000045361",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000049379",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"KLRG2","killer cell lectin like receptor G2",NA,NA
"ENSBTAG00000003564",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"FBXW2","F-box and WD repeat domain containing 2",NA,NA
"ENSBTAG00000024773",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"ALKBH4","alkB homolog 4, lysine demethylase",NA,NA
"ENSBTAG00000053149",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LOC107132175","cell death regulator Aven-like",NA,NA
"ENSBTAG00000011010",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"UBALD1","UBA like domain containing 1",NA,NA
"ENSBTAG00000021835",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"SCML1","Scm polycomb group protein like 1",NA,NA
"ENSBTAG00000008366",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"ACCS","1-aminocyclopropane-1-carboxylate synthase homolog (inactive)","GO:0003824","BP"
"ENSBTAG00000029814",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000019355",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000005122",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"DUSP22","dual specificity phosphatase 22",NA,NA
"ENSBTAG00000001443",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"MYLK2","myosin light chain kinase 2","GO:0005516","BP"
"ENSBTAG00000051052",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LOC517016","interleukin 6 (interferon, beta 2)","GO:0051607","BP"
"ENSBTAG00000054843",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"MIR2344","microRNA mir-2344",NA,NA
"ENSBTAG00000001745",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"KLF1","Kruppel like factor 1",NA,NA
"ENSBTAG00000055045",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LBP","lipopolysaccharide binding protein","GO:0001530","BP"
"ENSBTAG00000044617",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"CERS4","ceramide synthase 4","GO:0003677","BP"
"ENSBTAG00000001785",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LOC112442809","Z30 small nucleolar RNA",NA,NA
"ENSBTAG00000055089",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LOC112441895","small nucleolar RNA snR60/Z15/Z230/Z193/J17",NA,NA
"ENSBTAG00000051388",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"GPR22","G protein-coupled receptor 22",NA,NA
"ENSBTAG00000049106",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000030764",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"MIR2323","microRNA mir-2323",NA,NA
"ENSBTAG00000028229",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,NA,NA,NA,NA
"ENSBTAG00000042231",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"LOC100847716","histone H4-like",NA,NA
"ENSBTAG00000042506",0.291426463966803,-1.40065174214501,3.27936438243654,-0.122173596899084,0.902761536409399,NA,"MIR29E","microRNA mir-29e",NA,NA
"ENSBTAG00000022471",1.02831818735651,1.23648568099233,1.94451441522399,0.121616830989184,0.903202483236693,1,"MRPL34","mitochondrial ribosomal protein L34","GO:0003735","BP"
"ENSBTAG00000012984",2.97558089948551,1.12820202426451,1.05777735694995,0.121199440905192,0.903533066946725,1,"GRB2","growth factor receptor bound protein 2",NA,NA
"ENSBTAG00000015340",9.84565533458072,-1.07498160015962,0.623027049689191,-0.120350473060566,0.904205522914449,1,"PHF20L1","PHD finger protein 20 like 1","GO:0005634","BP"
"ENSBTAG00000027425",11.5747196866646,1.07538967338019,0.629321260946588,0.119795211219774,0.904645375517923,1,"SCUBE1","signal peptide, CUB domain and EGF like domain containing 1",NA,NA
"ENSBTAG00000032869",7.04631381059526,1.08322500698573,0.697005415508669,0.119403673391829,0.904955551171554,1,"AKIRIN1","akirin 1",NA,NA
"ENSBTAG00000011881",1.71840913717033,-1.17018085527351,1.42798631995167,-0.11917541008325,0.905136387701305,1,NA,NA,NA,NA
"ENSBTAG00000047560",3.02453744304136,1.13293658714222,1.11619279680555,0.119098230630655,0.905197532519521,1,"DTWD1","DTW domain containing 1",NA,NA
"ENSBTAG00000049747",6.38934322659535,1.09073532505616,0.763729878407288,0.118805519623485,0.905429435632546,1,"OR52I1B","olfactory receptor family 52 subfamily I member 1B",NA,NA
"ENSBTAG00000032531",1.03191237951709,1.226155109701,1.94232246909398,0.116435408280324,0.907307474476106,1,"BCL7C","BAF chromatin remodeling complex subunit BCL7C",NA,NA
"ENSBTAG00000021743",1.73350561931822,-1.17392890860487,1.51003967772216,-0.1151816810981,0.908301118395725,1,"SSH1","slingshot protein phosphatase 1",NA,NA
"ENSBTAG00000051264",29.9822023853298,1.03854994448501,0.336727241384272,0.114484187042688,0.908853980890245,1,"SND1","staphylococcal nuclease and tudor domain containing 1","GO:0004521","BP"
"ENSBTAG00000055050",1.35327292056035,1.18324470367704,1.60182187471786,0.114397678399364,0.908922554284131,1,NA,NA,NA,NA
"ENSBTAG00000009494",1.36836940270824,1.17865367989653,1.57906739133322,0.113138730415866,0.909920569674561,1,"LOC112444752","uncharacterized LOC112444752",NA,NA
"ENSBTAG00000002997",1.1615418069993,-1.19866895783803,1.76267880651874,-0.112708541739602,0.91026162907618,1,"PRELID3B","PRELI domain containing 3B","GO:0120009","BP"
"ENSBTAG00000044033",22.0087668138549,1.04466841936818,0.397601464836293,0.11234470523535,0.9105500964885,1,"SNX20","sorting nexin 20","GO:0005546","BP"
"ENSBTAG00000021291",6.43876936993016,-1.08427117815591,0.750215534611431,-0.112329289741453,0.910562318908225,1,"ZMAT1","zinc finger matrin-type 1",NA,NA
"ENSBTAG00000006233",5.27415097208351,1.09237795905928,0.830721501065976,0.11120208028893,0.911456102034151,1,"BEST4","bestrophin 4",NA,NA
"ENSBTAG00000009059",6.43632428485016,1.08061361217157,0.725430920135921,0.111125139463954,0.91151711379172,1,"RBPMS","RNA binding protein, mRNA processing factor",NA,NA
"ENSBTAG00000050574",2.0600470283506,1.14486294312297,1.30951181572445,0.110623624302949,0.911914812979925,1,"LOC112442442","small nucleolar RNA SNORD111",NA,NA
"ENSBTAG00000043023",4.30228796707956,-1.09872772967885,0.901612776524076,-0.109501254029994,0.91280492717933,1,"SSB","small RNA binding exonuclease protection factor La","GO:0000049","BP"
"ENSBTAG00000006345",3.90751031148639,-1.12655110017551,1.15689192247111,-0.109388870055552,0.912894061182163,1,"CXCL16","C-X-C motif chemokine ligand 16","GO:0006898","BP"
"ENSBTAG00000012688",3.73070258759007,1.10613164742438,0.973288342635883,0.109044404186481,0.91316727085077,1,NA,NA,NA,NA
"ENSBTAG00000006083",1.82089412902961,1.17095687047363,1.5697258873742,0.108908741232269,0.913274873388443,1,"TBC1D24","TBC1 domain family member 24","GO:0005096","BP"
"ENSBTAG00000039618",3.19871743147253,1.11748578784836,1.08628471170159,0.108153770906271,0.913873715245865,1,"SYNRG","synergin gamma",NA,NA
"ENSBTAG00000054555",5.99465503996215,1.08555080057827,0.794390203812564,0.107693675183412,0.914238686806561,1,"MIR2903","microRNA mir-2903",NA,NA
"ENSBTAG00000039357",8.54792937547211,1.06702558060618,0.628319609957955,0.106674341440122,0.915047338996531,1,"SRRD","SRR1 domain containing",NA,NA
"ENSBTAG00000053753",9.83660883667167,1.06470784116438,0.606807487635057,0.106636523910685,0.915077341886025,1,"NHSL1","NHS like 1",NA,NA
"ENSBTAG00000042885",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"ABCA1","ATP binding cassette subfamily A member 1",NA,NA
"ENSBTAG00000000715",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"CDK12","cyclin dependent kinase 12","GO:0004693","BP"
"ENSBTAG00000026181",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,NA,NA,NA,NA
"ENSBTAG00000055104",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"CCDC106","coiled-coil domain containing 106","GO:0005829","CC"
"ENSBTAG00000006360",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"PEAR1","platelet endothelial aggregation receptor 1",NA,NA
"ENSBTAG00000024334",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"SMIM20","small integral membrane protein 20","GO:0005576","CC"
"ENSBTAG00000018440",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4",NA,NA
"ENSBTAG00000004215",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"TUBB2B","tubulin, beta 2B class IIb","GO:0003924","BP"
"ENSBTAG00000050198",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,NA,NA,NA,NA
"ENSBTAG00000007879",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,NA,NA,NA,NA
"ENSBTAG00000009180",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"GPM6B","glycoprotein M6B",NA,NA
"ENSBTAG00000055039",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,NA,NA,NA,NA
"ENSBTAG00000019988",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"PITPNM3","PITPNM family member 3",NA,NA
"ENSBTAG00000052408",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"WC1-12","WC1 isolate DV10",NA,NA
"ENSBTAG00000052731",0.49327501406092,1.27415631555721,2.58251744934378,0.106158553014569,0.915456554966117,NA,"KRT75","keratin 75","GO:0002244","BP"
"ENSBTAG00000006354",1.36046130488152,1.16949757382945,1.59968442709877,0.105956881843787,0.915616562840599,1,"AMY2B","amylase, alpha 2B (pancreatic)",NA,NA
"ENSBTAG00000004685",1.16944990482602,-1.17936761544662,1.69386721482005,-0.105892370946963,0.915667747137635,1,"PRKD2","protein kinase D2",NA,NA
"ENSBTAG00000005353",1.69332413591208,1.15074001937471,1.42358830301318,0.105887368599228,0.915671716119737,1,"PIK3CB","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",NA,NA
"ENSBTAG00000018394",58.4754929533317,1.02737697477533,0.259062003026445,0.105677306804949,0.915838386058136,1,"AQP1","aquaporin 1 (Colton blood group)","GO:0003094","BP"
"ENSBTAG00000000496",3.72638868192394,1.10058129190074,0.954243024741981,0.105404272593912,0.916055025912533,1,"RAB26","RAB26, member RAS oncogene family","GO:0000139","BP"
"ENSBTAG00000000735",0.501183111887635,1.28905437659311,2.76142391763763,0.104675843048538,0.916633031090855,NA,"MRPS10","mitochondrial ribosomal protein S10","GO:0005743","CC"
"ENSBTAG00000043695",0.501183111887635,1.28905437659311,2.76142391763763,0.104675843048538,0.916633031090855,NA,"EIF3A","eukaryotic translation initiation factor 3 subunit A",NA,NA
"ENSBTAG00000054637",0.501183111887635,1.28905437659311,2.76142391763763,0.104675843048538,0.916633031090855,NA,"FOXM1","forkhead box M1",NA,NA
"ENSBTAG00000050971",0.501183111887635,1.28905437659311,2.76142391763763,0.104675843048538,0.916633031090855,NA,"DDRGK1","DDRGK domain containing 1","GO:0005783","BP"
"ENSBTAG00000044595",0.501183111887635,1.28905437659311,2.76142391763763,0.104675843048538,0.916633031090855,NA,"IFNAR1","interferon alpha and beta receptor subunit 1","GO:0004905","BP"
"ENSBTAG00000051769",1.89417580143004,1.14435099764267,1.38745536161818,0.104040102215838,0.917137524271178,1,"TPMT","thiopurine S-methyltransferase","GO:0005737","BP"
"ENSBTAG00000051803",4.65592349685255,-1.09194040942412,0.884838911663951,-0.103906381390058,0.917243642906146,1,"PIH1D2","PIH1 domain containing 2",NA,NA
"ENSBTAG00000052461",7.71613694632071,-1.07319527691804,0.705489754419416,-0.103751013334391,0.917366942276307,1,"NHLH2","nescient helix-loop-helix 2",NA,NA
"ENSBTAG00000030520",81.9815659933261,1.02231782863063,0.215628968454488,0.103501068481614,0.917565301524449,1,NA,NA,NA,NA
"ENSBTAG00000033562",3.72998287408453,1.09823866676777,0.94930719549121,0.103484590904145,0.917578378508991,1,"UBE2I","ubiquitin conjugating enzyme E2 I",NA,NA
"ENSBTAG00000026732",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"FOXJ2","forkhead box J2",NA,NA
"ENSBTAG00000044721",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"SLC44A4","solute carrier family 44 member 4","GO:0008292","BP"
"ENSBTAG00000048709",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"PGM3","phosphoglucomutase 3",NA,NA
"ENSBTAG00000052230",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"ERBB2","erb-b2 receptor tyrosine kinase 2",NA,NA
"ENSBTAG00000031071",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"TUBG1","tubulin gamma 1","GO:0000242","BP"
"ENSBTAG00000053645",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,NA,NA,NA,NA
"ENSBTAG00000054710",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"RNF31","ring finger protein 31",NA,NA
"ENSBTAG00000011890",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"TMCO6","transmembrane and coiled-coil domains 6",NA,NA
"ENSBTAG00000005604",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"SIAH1","siah E3 ubiquitin protein ligase 1",NA,NA
"ENSBTAG00000055249",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"ZDHHC14","zinc finger DHHC-type palmitoyltransferase 14",NA,NA
"ENSBTAG00000044805",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"CASP3","caspase 3","GO:0005737","BP"
"ENSBTAG00000009972",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,NA,NA,NA,NA
"ENSBTAG00000052368",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"LOC112448908","small nucleolar RNA SNORD24",NA,NA
"ENSBTAG00000053101",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"GLRX3","glutaredoxin 3","GO:0002026","BP"
"ENSBTAG00000033335",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"PLA2G4F","phospholipase A2 group IVF",NA,NA
"ENSBTAG00000054825",0.457149437239451,1.27235315484042,2.63926258678018,0.103192897972565,0.917809876417869,NA,"LOC112448402","T cell receptor alpha variable 12-2-like",NA,NA
"ENSBTAG00000017951",455.624657784681,1.01144603493618,0.11107352637327,0.103049172110701,0.917923944949301,1,"SBF1","SET binding factor 1",NA,NA
"ENSBTAG00000053538",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"PPP1CC","protein phosphatase 1 catalytic subunit gamma","GO:0000164","BP"
"ENSBTAG00000025622",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"CXXC5","CXXC finger protein 5","GO:0000122","BP"
"ENSBTAG00000053589",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"IER3","immediate early response 3",NA,NA
"ENSBTAG00000046862",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"ACTB","actin beta","GO:0001738","BP"
"ENSBTAG00000050058",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"CHAF1B","chromatin assembly factor 1 subunit B",NA,NA
"ENSBTAG00000001503",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"TASOR2","transcription activation suppressor family member 2",NA,NA
"ENSBTAG00000050922",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"BDH2","3-hydroxybutyrate dehydrogenase 2","GO:0003858","BP"
"ENSBTAG00000009831",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"RRAGD","Ras related GTP binding D",NA,NA
"ENSBTAG00000046363",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,NA,NA,NA,NA
"ENSBTAG00000039994",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"STX1A","syntaxin 1A","GO:0005515","BP"
"ENSBTAG00000017121",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"USO1","USO1 vesicle transport factor","GO:0001650","BP"
"ENSBTAG00000045071",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"RAP1B","RAP1B, member of RAS oncogene family","GO:0003924","BP"
"ENSBTAG00000053787",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"MPLKIP","M-phase specific PLK1 interacting protein",NA,NA
"ENSBTAG00000054260",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"AR","androgen receptor",NA,NA
"ENSBTAG00000044905",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,"AKAP3","A-kinase anchoring protein 3","GO:0001669","CC"
"ENSBTAG00000003060",0.453555245078865,1.27216878623072,2.6452939455786,0.102887917876057,0.918051926945885,NA,NA,NA,NA,NA
"ENSBTAG00000046517",1.34895901489422,1.16680732129026,1.6310506176106,0.102269861823553,0.918542476631867,1,NA,NA,NA,NA
"ENSBTAG00000012822",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"ZZZ3","zinc finger ZZ-type containing 3",NA,NA
"ENSBTAG00000048494",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"RMDN1","regulator of microtubule dynamics 1","GO:0000922","CC"
"ENSBTAG00000044764",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"AHSA1","activator of HSP90 ATPase activity 1",NA,NA
"ENSBTAG00000013319",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"GABBR2","gamma-aminobutyric acid type B receptor subunit 2",NA,NA
"ENSBTAG00000002642",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,NA,NA,NA,NA
"ENSBTAG00000052281",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"FOXA1","forkhead box A1",NA,NA
"ENSBTAG00000043804",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"LYRM2","LYR motif containing 2",NA,NA
"ENSBTAG00000008944",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,NA,NA,NA,NA
"ENSBTAG00000046507",0.465057535066167,1.28763649938576,2.82799667778236,0.101710338504117,0.918986595767585,NA,"HCST","hematopoietic cell signal transducer","GO:0009986","BP"
"ENSBTAG00000000835",12.9205997925487,1.060213355922,0.592062566385521,0.101701001449207,0.918994007228008,1,"MTRF1L","mitochondrial translational release factor 1 like","GO:0003747","MF"
"ENSBTAG00000024960",5.51719622155466,1.08081144871265,0.796668999775268,0.101436667845042,0.919203829843984,1,"DNAH12","dynein axonemal heavy chain 12",NA,NA
"ENSBTAG00000000470",0.461463342905581,1.28749208574465,2.83505991586584,0.101405999970498,0.919228173740915,NA,"GNG4","G protein subunit gamma 4",NA,NA
"ENSBTAG00000011783",0.461463342905581,1.28749208574465,2.83505991586584,0.101405999970498,0.919228173740915,NA,"PES1","pescadillo ribosomal biogenesis factor 1",NA,NA
"ENSBTAG00000051736",0.461463342905581,1.28749208574465,2.83505991586584,0.101405999970498,0.919228173740915,NA,"ICOSLG","inducible T cell costimulator ligand",NA,NA
